sim_id,id_old,id_new,similarity,title,title
2092,60,694,0.416823953,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Andrea Lee secures 1st LPGA Tour title with win at Portland Classic
2093,60,695,0.509687364,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Canada's wheelchair rugby team captures gold at Quad Nations with win over Paralympic champ Great Britain
2094,60,696,0.11081557,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Former prime minister Stephen Harper invested into Order of Canada
2095,60,698,0.386087656,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Cameron Smith wins LIV Golf Invitational in Chicago in 2nd start with rival league
2096,60,701,0.320207804,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Terry Fox Run back in Alberta as thousands run in support of cancer research
2097,60,702,0.117661551,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Investigation launched as bystanders, suspects injured in police pursuit near Agassiz"
2098,60,703,0.205065116,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Maj.-Gen. Dany Fortin's sexual assault trial begins today
2099,60,704,0.10442052,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Watch the National Commemorative Ceremony for Queen Elizabeth on CBC.ca
2100,60,705,0.254382104,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,'It's a slippery slope': How young men fall into online radicalization
2101,60,706,0.216234535,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Lots of sniping in UCP leadership race, but so few shots fired over inflation"
2102,60,707,0.295075536,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"TIFF 2022: Glamour, glitz and best moments from this year's star-studded festival"
2103,60,708,0.137666866,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Biden says U.S. would defend Taiwan against Chinese invasion
2104,60,709,0.442584991,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Montreal teen becomes Quebec's 1st world junior chess champion
2105,60,710,0.193609715,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Russian missile struck close to nuclear plant, Ukraine says"
2106,60,711,0.433228195,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Ahead of FIBA World Cup, Kia Nurse recalls ""hell on earth"" WNBA season without Griner"
2107,60,712,0.191706538,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Ending birth alerts a 'red herring' that doesn't address root causes of child apprehension, experts say"
2108,60,713,0.240462855,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Riot erupts at Vancouver music festival after headliner cancels show
2109,60,714,0.177084386,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Military veteran living with chronic pain for a decade says he had to learn to 'push through'
2110,60,715,0.246147126,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Former Vancouver chiropractor charged with attempted murder of 2 children in Florida
2111,60,716,0.234173849,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Oilers sign Jake Virtanen to tryout 2 months after not guilty verdict
2112,60,717,0.202933058,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Canadian defender Vanessa Gilles joins French powerhouse Lyon on loan
2113,60,718,0.097091779,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Mexico earthquake sets off alarm in the capital
2114,60,719,0.471404076,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Canucks' Hughes on Boudreau: 'You want to run through a brick wall for him'
2115,60,720,0.173732042,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Trudeau spotted singing Bohemian Rhapsody days before Queen's funeral
2116,60,721,0.120849594,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Moscow summons Canada envoy, says Russian Embassy was attacked in Ottawa"
2117,60,722,0.212227419,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,N.S. man teams up with Terry Fox's brother to bring Canadian icon's run to Ireland
2118,60,723,0.179922551,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Hurricane Fiona slams Dominican Republic after leaving Puerto Rico with 'catastrophic' damage
2119,60,724,0.139961123,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
2120,60,725,0.180227429,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
2121,60,726,0.243369296,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Olympic champion swimmer Tewksbury proud to represent Canada at Queen's funeral
2122,60,728,0.229538858,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Russian Valery Polyakov, who holds record for longest space mission, dead at 80"
2123,60,729,0.0,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Harry Langford, Stampeders 'Ironman' in 1950s, dies at 92"
2124,60,730,0.140296638,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Alberta man appealing manslaughter conviction, sentence in shooting deaths of Métis hunters"
2125,60,731,0.0,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Allen, Diggs dominate as Bills cruise to victory over Titans"
2126,60,732,0.303349257,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,B.C. junior hockey team fined and 2 players suspended for alleged hazing
2127,60,733,0.255771339,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Legacy and loss at forefront of 42nd Terry Fox Run in London, Ont."
2128,60,734,0.272874832,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Charlottetown's hockey gear exchange just getting bigger
2129,60,735,0.423882484,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Fredericton Fire Department wins national competition, a first for the team"
2130,60,736,0.23728621,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Luxury cars seized from 23-year-old 'Crypto King' as investors try to recoup millions
2131,60,737,0.279161006,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,'It's shaped my whole life': Former students of Sask. Christian school allege teacher sexually abused them
2132,60,738,0.23215498,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,How the business of TIFF affects when the rest of Canada can see the films
2133,60,739,0.070299312,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Amber Alert issued for 3-year-old boy in Vancouver
2134,60,740,0.455876321,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,New-look Canadian women's basketball team eyes forward progress at World Cup
2135,60,741,0.070198625,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Amber Alert issued for 3-year-old boy last seen in Vancouver
2136,60,742,0.216633916,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,N.S. mass shooting inquiry enters final week of hearings
2137,60,743,0.262451887,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"This municipal election, why is Hamilton's police budget so taboo?"
2138,60,744,0.204497069,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Texas sheriff opens criminal probe into whether migrants were lured to Martha's Vineyard
2139,60,745,0.234606996,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Hurricane Fiona track veers back toward Atlantic Canada
2140,60,747,0.074117973,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Hurricane Fiona slams the Dominican Republic after Puerto Rico
2141,60,748,0.191342592,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Liberals put inflation help, disability benefit at top of fall parliamentary agenda"
2142,60,749,0.308662295,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Show of support for Ukraine takes ugly turn outside Russian Consulate in Montreal
2143,60,750,0.175199166,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Iranian woman Mahsa Amini's death in custody requires independent probe: UN official
2144,60,751,0.193364844,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Separatists in Eastern Ukraine to hold vote on joining Russia
2145,60,752,0.315999329,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"P.K. Subban, Norris Trophy winner and Olympic champ, announces NHL retirement"
2146,60,753,0.15436019,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"'Our world is in peril,' UN secretary general warns general assembly"
2147,60,754,0.235798687,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,Ferry deckhand's hopes for promotion stalled amid backlog of Canadian permanent residency applications
2148,60,755,0.262245715,Canada's Auger-Aliassime falls to Norway's Ruud in National Bank Open quarter-final,"Residents, workers say bugs and infections rampant at London, Ont., care facility"
2149,61,679,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Canada's 3x3 basketball team wins Women's Series Final, capping unbeaten run"
2150,61,681,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"While in London for the Queen's funeral, Trudeau also discusses economy and Ukraine with leaders"
2151,61,682,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,PTO Triathlon Tour US Open on CBC: Dallas - DAY 2
2152,61,684,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Puerto Rico hit by blackout as Hurricane Fiona closes in
2153,61,686,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Canada's 3x3 basketball team wins Women's Series Final, capping unbeaten run"
2154,61,687,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Curling Stadium Alberta Curling Series Major: Final - Leduc
2155,61,688,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Playoff-hungry Orioles turn triple play and rally in 9th inning to beat Blue Jays
2156,61,689,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Canada's Glagau, Sorra top U.S. to win women's world U19 beach volleyball bronze"
2157,61,690,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Tagovailoa throws 6 TDs as Dolphins rally past Ravens
2158,61,691,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Aces defeat Sun to capture 1st WNBA title in franchise history
2159,61,692,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Biden says it was 'irresponsible' for Trump to keep classified documents at Mar-a-Lago
2160,61,693,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Homa secures 2nd straight title at Fortinet Championship after Willett's shocking 3-putt
2161,61,694,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Andrea Lee secures 1st LPGA Tour title with win at Portland Classic
2162,61,695,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Canada's wheelchair rugby team captures gold at Quad Nations with win over Paralympic champ Great Britain
2163,61,696,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Former prime minister Stephen Harper invested into Order of Canada
2164,61,698,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Cameron Smith wins LIV Golf Invitational in Chicago in 2nd start with rival league
2165,61,701,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Terry Fox Run back in Alberta as thousands run in support of cancer research
2166,61,702,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Investigation launched as bystanders, suspects injured in police pursuit near Agassiz"
2167,61,703,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Maj.-Gen. Dany Fortin's sexual assault trial begins today
2168,61,704,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Watch the National Commemorative Ceremony for Queen Elizabeth on CBC.ca
2169,61,705,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,'It's a slippery slope': How young men fall into online radicalization
2170,61,706,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Lots of sniping in UCP leadership race, but so few shots fired over inflation"
2171,61,707,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"TIFF 2022: Glamour, glitz and best moments from this year's star-studded festival"
2172,61,708,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Biden says U.S. would defend Taiwan against Chinese invasion
2173,61,709,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Montreal teen becomes Quebec's 1st world junior chess champion
2174,61,710,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Russian missile struck close to nuclear plant, Ukraine says"
2175,61,711,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Ahead of FIBA World Cup, Kia Nurse recalls ""hell on earth"" WNBA season without Griner"
2176,61,712,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Ending birth alerts a 'red herring' that doesn't address root causes of child apprehension, experts say"
2177,61,713,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Riot erupts at Vancouver music festival after headliner cancels show
2178,61,714,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Military veteran living with chronic pain for a decade says he had to learn to 'push through'
2179,61,715,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Former Vancouver chiropractor charged with attempted murder of 2 children in Florida
2180,61,716,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Oilers sign Jake Virtanen to tryout 2 months after not guilty verdict
2181,61,717,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Canadian defender Vanessa Gilles joins French powerhouse Lyon on loan
2182,61,718,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Mexico earthquake sets off alarm in the capital
2183,61,719,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Canucks' Hughes on Boudreau: 'You want to run through a brick wall for him'
2184,61,720,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Trudeau spotted singing Bohemian Rhapsody days before Queen's funeral
2185,61,721,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Moscow summons Canada envoy, says Russian Embassy was attacked in Ottawa"
2186,61,722,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,N.S. man teams up with Terry Fox's brother to bring Canadian icon's run to Ireland
2187,61,723,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Hurricane Fiona slams Dominican Republic after leaving Puerto Rico with 'catastrophic' damage
2188,61,724,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
2189,61,725,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
2190,61,726,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Olympic champion swimmer Tewksbury proud to represent Canada at Queen's funeral
2191,61,728,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Russian Valery Polyakov, who holds record for longest space mission, dead at 80"
2192,61,729,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Harry Langford, Stampeders 'Ironman' in 1950s, dies at 92"
2193,61,730,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Alberta man appealing manslaughter conviction, sentence in shooting deaths of Métis hunters"
2194,61,731,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Allen, Diggs dominate as Bills cruise to victory over Titans"
2195,61,732,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,B.C. junior hockey team fined and 2 players suspended for alleged hazing
2196,61,733,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Legacy and loss at forefront of 42nd Terry Fox Run in London, Ont."
2197,61,734,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Charlottetown's hockey gear exchange just getting bigger
2198,61,735,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Fredericton Fire Department wins national competition, a first for the team"
2199,61,736,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Luxury cars seized from 23-year-old 'Crypto King' as investors try to recoup millions
2200,61,737,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,'It's shaped my whole life': Former students of Sask. Christian school allege teacher sexually abused them
2201,61,738,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,How the business of TIFF affects when the rest of Canada can see the films
2202,61,739,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Amber Alert issued for 3-year-old boy in Vancouver
2203,61,740,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,New-look Canadian women's basketball team eyes forward progress at World Cup
2204,61,741,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Amber Alert issued for 3-year-old boy last seen in Vancouver
2205,61,742,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,N.S. mass shooting inquiry enters final week of hearings
2206,61,743,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"This municipal election, why is Hamilton's police budget so taboo?"
2207,61,744,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Texas sheriff opens criminal probe into whether migrants were lured to Martha's Vineyard
2208,61,745,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Hurricane Fiona track veers back toward Atlantic Canada
2209,61,747,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Hurricane Fiona slams the Dominican Republic after Puerto Rico
2210,61,748,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Liberals put inflation help, disability benefit at top of fall parliamentary agenda"
2211,61,749,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Show of support for Ukraine takes ugly turn outside Russian Consulate in Montreal
2212,61,750,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Iranian woman Mahsa Amini's death in custody requires independent probe: UN official
2213,61,751,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Separatists in Eastern Ukraine to hold vote on joining Russia
2214,61,752,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"P.K. Subban, Norris Trophy winner and Olympic champ, announces NHL retirement"
2215,61,753,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"'Our world is in peril,' UN secretary general warns general assembly"
2216,61,754,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,Ferry deckhand's hopes for promotion stalled amid backlog of Canadian permanent residency applications
2217,61,755,0.0,Browns' Watson apologizes 'to all the women I have impacted' for alleged sexual misconduct,"Residents, workers say bugs and infections rampant at London, Ont., care facility"
631,64,679,0.321844459,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Canada's 3x3 basketball team wins Women's Series Final, capping unbeaten run"
632,64,681,0.188515052,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","While in London for the Queen's funeral, Trudeau also discusses economy and Ukraine with leaders"
633,64,682,0.060372833,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",PTO Triathlon Tour US Open on CBC: Dallas - DAY 2
634,64,684,0.15567705,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Puerto Rico hit by blackout as Hurricane Fiona closes in
635,64,686,0.321844459,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Canada's 3x3 basketball team wins Women's Series Final, capping unbeaten run"
636,64,687,0.060372833,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Curling Stadium Alberta Curling Series Major: Final - Leduc
637,64,688,0.65069133,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Playoff-hungry Orioles turn triple play and rally in 9th inning to beat Blue Jays
638,64,689,0.146348625,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Canada's Glagau, Sorra top U.S. to win women's world U19 beach volleyball bronze"
639,64,690,0.0,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Tagovailoa throws 6 TDs as Dolphins rally past Ravens
640,64,691,0.379349142,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Aces defeat Sun to capture 1st WNBA title in franchise history
641,64,692,0.167721272,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Biden says it was 'irresponsible' for Trump to keep classified documents at Mar-a-Lago
642,64,693,0.326308638,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Homa secures 2nd straight title at Fortinet Championship after Willett's shocking 3-putt
643,64,694,0.358912706,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Andrea Lee secures 1st LPGA Tour title with win at Portland Classic
644,64,695,0.333706349,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Canada's wheelchair rugby team captures gold at Quad Nations with win over Paralympic champ Great Britain
645,64,696,0.100719407,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Former prime minister Stephen Harper invested into Order of Canada
646,64,698,0.305279702,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Cameron Smith wins LIV Golf Invitational in Chicago in 2nd start with rival league
647,64,701,0.249587804,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Terry Fox Run back in Alberta as thousands run in support of cancer research
648,64,702,0.124584131,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Investigation launched as bystanders, suspects injured in police pursuit near Agassiz"
649,64,703,0.145706445,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Maj.-Gen. Dany Fortin's sexual assault trial begins today
650,64,704,0.091822803,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Watch the National Commemorative Ceremony for Queen Elizabeth on CBC.ca
651,64,705,0.172514185,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",'It's a slippery slope': How young men fall into online radicalization
652,64,706,0.160780862,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Lots of sniping in UCP leadership race, but so few shots fired over inflation"
653,64,707,0.205471769,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","TIFF 2022: Glamour, glitz and best moments from this year's star-studded festival"
654,64,708,0.098859817,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Biden says U.S. would defend Taiwan against Chinese invasion
655,64,709,0.292441458,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Montreal teen becomes Quebec's 1st world junior chess champion
656,64,710,0.207054734,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Russian missile struck close to nuclear plant, Ukraine says"
657,64,711,0.272359967,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Ahead of FIBA World Cup, Kia Nurse recalls ""hell on earth"" WNBA season without Griner"
658,64,712,0.166285291,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Ending birth alerts a 'red herring' that doesn't address root causes of child apprehension, experts say"
659,64,713,0.161809534,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Riot erupts at Vancouver music festival after headliner cancels show
660,64,714,0.127301276,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Military veteran living with chronic pain for a decade says he had to learn to 'push through'
661,64,715,0.183535859,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Former Vancouver chiropractor charged with attempted murder of 2 children in Florida
662,64,716,0.273279786,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Oilers sign Jake Virtanen to tryout 2 months after not guilty verdict
663,64,717,0.188463405,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Canadian defender Vanessa Gilles joins French powerhouse Lyon on loan
664,64,718,0.124492154,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Mexico earthquake sets off alarm in the capital
665,64,719,0.33904475,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Canucks' Hughes on Boudreau: 'You want to run through a brick wall for him'
666,64,720,0.136429936,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Trudeau spotted singing Bohemian Rhapsody days before Queen's funeral
667,64,721,0.128412083,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Moscow summons Canada envoy, says Russian Embassy was attacked in Ottawa"
668,64,722,0.178472966,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",N.S. man teams up with Terry Fox's brother to bring Canadian icon's run to Ireland
669,64,723,0.163055301,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Hurricane Fiona slams Dominican Republic after leaving Puerto Rico with 'catastrophic' damage
670,64,724,0.114249073,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
671,64,725,0.140254453,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Adnan Syed, subject of Serial podcast, will be released and conviction overturned"
672,64,726,0.172398001,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Olympic champion swimmer Tewksbury proud to represent Canada at Queen's funeral
673,64,728,0.183341265,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Russian Valery Polyakov, who holds record for longest space mission, dead at 80"
674,64,729,0.0,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Harry Langford, Stampeders 'Ironman' in 1950s, dies at 92"
675,64,730,0.143699497,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Alberta man appealing manslaughter conviction, sentence in shooting deaths of Métis hunters"
676,64,731,0.0,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Allen, Diggs dominate as Bills cruise to victory over Titans"
677,64,732,0.248190418,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",B.C. junior hockey team fined and 2 players suspended for alleged hazing
678,64,733,0.23014228,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Legacy and loss at forefront of 42nd Terry Fox Run in London, Ont."
679,64,734,0.171408132,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Charlottetown's hockey gear exchange just getting bigger
680,64,735,0.259222209,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays","Fredericton Fire Department wins national competition, a first for the team"
681,64,736,0.161933407,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Luxury cars seized from 23-year-old 'Crypto King' as investors try to recoup millions
682,64,737,0.23192659,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",'It's shaped my whole life': Former students of Sask. Christian school allege teacher sexually abused them
683,64,738,0.157614216,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",How the business of TIFF affects when the rest of Canada can see the films
684,64,739,0.053032864,"Canadian contingent of Quantrill, Naylor inspires Guardians to big win over Jays",Amber Alert issued for 3-year-old boy in Vancouver
